log_error
6.1318569606087925
8.229419688230417
2.357552004618084
3.972364433085801
6.867793528311338
4.8427992916174905
4.330916878114617
8.229419688230417
9.582690847954494
4.282316238988505
5.3264294871223035
9.965964610272083
4.522441416163098
6.64565843240871
4.224690804873205
3.12042304002474
5.44156094179861
9.813981551614678
8.866634995537234
4.330916878114617
0.0
7.814582465906276
0.0
7.644757592516257
5.092757140919852
4.330916878114617
6.64565843240871
4.003070653959968
7.519308628215738
3.3398500028846247
6.324180546618741
5.909893083770042
8.229419688230417
8.451726268074506
8.518817051730469
5.893184831564978
4.912889336229962
6.64565843240871
6.1318569606087925
7.230020435705634
8.381362693167121
0.0
8.251105791054545
0.0
0.0
8.966144913345602
7.261703181178581
5.647458426454921
2.485733489949774
9.229119220658594
0.0
6.267687043215174
6.918366355905506
3.7504278539727682
7.030889578704
5.134426320220927
6.231221180711185
5.510314632177212
7.966505451905741
5.376900573347744
4.330916878114617
5.382112039212512
5.258628017307737
8.644306961545581
2.9823598408642678
3.9854353722434603
5.21985996310223
9.451468712947358
6.64565843240871
8.229419688230417
9.813981551614678
6.7829982089204135
7.230020435705634
7.106425990894171
5.647458426454921
8.644306961545581
5.647458426454921
5.850779596845439
4.132934991153654
11.036259484702606
5.647458426454921
5.909893083770042
4.04074634234331
4.6855867542987335
7.924706481556063
6.231221180711185
4.552028611359073
6.150439668541529
0.0
10.366458826626097
4.63001886247861
9.39901083295199
7.551708261620688
2.2605275502232214
8.229419688230417
8.229419688230417
6.061596209433392
4.487530873843105
9.059231781085165
4.235672361536944
8.7698002846942
5.776916784935899
10.076982565981158
6.571752643503546
5.265224336924617
7.644757592516257
2.571235517609643
5.163992671232615
9.229119220658594
7.5073441780721755
6.64565843240871
7.130570562805427
5.348961053584379
7.644757592516257
6.296210301034801
4.271589209304804
5.134426320220926
6.64565843240871
5.839653716384043
8.966144913345602
4.507417119578751
8.451726268074506
7.551708261620688
7.381903399666382
7.183765953927003
6.64565843240871
7.230020435705634
6.44737846718907
6.009228785729966
5.346267476437054
8.451726268074506
4.385956158239602
8.49235394515987
7.3230547603416465
6.9886846867721655
4.0696735278068115
8.644306961545581
6.64565843240871
8.966144913345602
9.644081593265675
4.139551352398794
2.6447866606492174
6.64565843240871
4.2926848948059435
6.64565843240871
7.007828207950426
6.64565843240871
5.909893083770042
9.158744917632104
0.0
5.669430220493783
8.229419688230417
7.230020435705634
7.837290025911191
5.3264294871223035
3.3398500028846234
0.0
5.351885728354069
3.9082258062923376
6.231221180711185
7.644757592516257
5.03525732478633
9.813981551614678
0.0
5.731319031025064
